# Time, Flux
3.086025330720003694e+03 3.994864391176911056e-05
3.086045764420181513e+03 4.696119757285899254e-05
3.086066198019776493e+03 4.186996452149038817e-05
3.086086631520185620e+03 1.305922715388874167e-05
3.086107065219897777e+03 7.819012508480938095e-05
3.086127498819958419e+03 -7.330352113321669805e-05
3.086147932420019060e+03 -4.453335481180431543e-05
3.086168366020079702e+03 -2.788971233513848347e-05
3.086188799620140344e+03 -9.398930680115658021e-05
3.086209233220200986e+03 3.992708270561529105e-05
3.086229666819795966e+03 -1.442784343839154104e-04
3.086250100419856608e+03 1.045940473751727495e-04
3.086270534019917250e+03 1.414512885964391842e-04
3.086290967619977891e+03 -3.687911021451606430e-04
3.086311401220038533e+03 -4.726850222003253776e-05
3.086331834719981998e+03 -1.264808328726996223e-04
3.086352268420159817e+03 -1.476277697098904440e-05
3.086434002819936723e+03 6.364409365189338530e-05
3.086454436319880188e+03 1.836814343727510845e-04
3.086474870020058006e+03 1.416071412301267429e-04
3.086495303620118648e+03 1.425691594791889116e-04
3.086515737319830805e+03 -1.258416406868523296e-05
3.086536170819774270e+03 -4.368369628982016195e-05
3.086556604419834912e+03 6.770100390141031710e-05
3.086577038120012730e+03 1.557084231729177759e-05
3.086597471619956195e+03 1.538496114728005182e-05
3.086617905220016837e+03 1.467291393713043846e-04
3.086638338920194656e+03 7.694433685445645210e-05
3.086658772420138121e+03 5.197359381492461239e-05
3.086679206020198762e+03 7.003585834497449980e-05
3.086699639719910920e+03 -1.772548612388735734e-05
3.086720073319971561e+03 -1.023605108781966422e-04
3.086740506819915026e+03 1.145315125561374714e-05
3.086760940520092845e+03 -1.448590477713951330e-04
3.086781374120153487e+03 -2.050874416958947677e-06
3.086801807620096952e+03 -4.917249486013908211e-05
