# Time, Xc, Yc
3.140521751719992608e+03 5.753286202812902275e+02 9.686058828396959370e+02
3.140542185320053250e+03 5.753375060881485297e+02 9.686065516824893393e+02
3.140562618819996715e+03 5.753443173968181554e+02 9.686066387499024586e+02
3.140583052520174533e+03 5.752628765852940660e+02 9.686047662481655607e+02
3.140603486119769514e+03 5.752509410057347168e+02 9.686032410699673392e+02
3.140623919620178640e+03 5.752578917479172560e+02 9.686036380221304398e+02
3.140644353319890797e+03 5.752629516626216173e+02 9.686035069132371973e+02
3.140664786919951439e+03 5.753316656261575872e+02 9.686446561385987479e+02
3.140685220520012081e+03 5.753809787663802808e+02 9.686705155667493727e+02
3.140705654120072722e+03 5.753749291091428404e+02 9.686653473539971628e+02
3.140726087720133364e+03 5.753052516804540346e+02 9.686139737969770067e+02
3.140746521419845521e+03 5.752966514181152888e+02 9.686053696187452715e+02
3.140766954919788986e+03 5.753023657784967781e+02 9.686053141836177929e+02
3.140787388519849628e+03 5.753089439998939270e+02 9.686054743936680325e+02
3.140807822119910270e+03 5.753170241206209994e+02 9.686076348854234084e+02
3.140828255719970912e+03 5.753242611994703566e+02 9.686071520738322533e+02
3.140848689320031554e+03 5.753308752773109518e+02 9.686071627549511049e+02
3.140869123020209372e+03 5.753391691949781261e+02 9.686062295891737222e+02
3.140889556520152837e+03 5.753458459781643342e+02 9.686070535144223186e+02
3.140909990219864994e+03 5.753533109329840727e+02 9.686081316802765286e+02
3.140930423819925636e+03 5.753613227948653730e+02 9.686082082436358860e+02
3.140950857319869101e+03 5.753692535310012772e+02 9.686094008982647665e+02
3.140971291020046920e+03 5.753802246550112613e+02 9.686087283915710486e+02
3.140991724620107561e+03 5.753832496653526505e+02 9.686091227796324574e+02
3.141012158120051026e+03 5.753915246387255138e+02 9.686090705618227048e+02
3.141032591820228845e+03 5.753975736337915805e+02 9.686096525502099439e+02
3.141053025419823825e+03 5.754071645345575234e+02 9.686113642733347433e+02
3.141073458920232952e+03 5.752606323167732398e+02 9.686083204623708980e+02
3.141093892619945109e+03 5.752289309026706405e+02 9.686048757516927026e+02
3.141114326220005751e+03 5.752368983936183895e+02 9.686035911867083996e+02
3.141134759920183569e+03 5.752408393140303815e+02 9.686035641570639427e+02
3.141155193420127034e+03 5.752485316147997310e+02 9.686034491106859150e+02
3.141175627020187676e+03 5.752548682745551787e+02 9.686039064170531674e+02
3.141196060719899833e+03 5.752611662710909286e+02 9.686050569476753935e+02
3.141216494219843298e+03 5.752685645267514474e+02 9.686055702181199649e+02
3.141236927819903940e+03 5.752766384343433401e+02 9.686053593496318399e+02
3.141257361520081758e+03 5.752841918478143270e+02 9.686067831849622962e+02
3.141277795020025223e+03 5.752895931782036314e+02 9.686067088729200805e+02
3.141298228620085865e+03 5.752977394241519278e+02 9.686053957014770504e+02
3.141318662319798023e+03 5.827103167012104450e+02 9.734677478257982557e+02
3.141339095919858664e+03 5.752840834054395600e+02 9.686064364495404106e+02
3.141359529519919306e+03 5.752844134033600767e+02 9.686053392303203964e+02
3.141379963119979948e+03 5.752872608755799320e+02 9.686049928606373669e+02
3.141400396720040590e+03 5.752928694261718192e+02 9.686057119185568354e+02
3.141420830320101231e+03 5.752963582854669085e+02 9.686053909994235482e+02
3.141441263920161873e+03 5.753013134850923507e+02 9.686054152425391521e+02
3.141461697520222515e+03 5.753061630922038603e+02 9.686071179201732093e+02
3.141482131119817495e+03 5.753100765615073442e+02 9.686070917780025411e+02
3.141502564719878137e+03 5.753132404146087993e+02 9.686070102020936474e+02
3.141522998319938779e+03 5.753181968926274976e+02 9.686074241175855377e+02
3.141543431919999421e+03 5.753224396964798188e+02 9.686063834935180239e+02
3.141563865520060062e+03 5.753196997155015424e+02 9.686082060632234061e+02
3.141584299219772220e+03 5.753264985765392794e+02 9.686086690464298954e+02
3.141604732720181346e+03 5.753321143341770494e+02 9.686121103737606290e+02
3.141625166319776326e+03 5.753372533492236016e+02 9.686096898685954102e+02
3.141645600019954145e+03 5.753423977632431843e+02 9.686107842650778821e+02
3.141666033519897610e+03 5.753493781436654899e+02 9.686111811340773556e+02
3.141686467119958252e+03 5.753508894336030153e+02 9.686096411444300429e+02
3.141706900820136070e+03 5.753577830131337123e+02 9.686106500499645335e+02
3.141727334320079535e+03 5.753627944726443957e+02 9.686104098366694188e+02
3.141747768019791692e+03 5.753688870018219177e+02 9.686115300394409360e+02
3.141768201619852334e+03 5.753746292757599576e+02 9.686115131638720186e+02
3.141788635119795799e+03 5.753797992289065633e+02 9.686113762428484506e+02
3.141809068819973618e+03 5.753191796222733956e+02 9.686095398645236401e+02
3.141829502420034260e+03 5.753123340804602321e+02 9.686093957610606822e+02
3.141849935919977725e+03 5.753194226391902930e+02 9.686092304599872023e+02
3.141870369620155543e+03 5.753251817688151277e+02 9.686098262046867831e+02
3.141890803220216185e+03 5.753303715918495982e+02 9.686113666308548318e+02
3.141911236819811165e+03 5.753343959629736446e+02 9.686096114715852536e+02
3.141931670419871807e+03 5.753391865675730514e+02 9.686102718328158971e+02
3.141952104019932449e+03 5.753492802465128761e+02 9.686118043453745940e+02
3.141972537720110267e+03 5.753507400212823768e+02 9.686110493730723192e+02
3.141992971220053732e+03 5.753596281303032356e+02 9.686113974441511800e+02
3.142013404820114374e+03 5.753655642071133798e+02 9.686118095401847086e+02
3.142033838519826531e+03 5.753731533288466835e+02 9.686128455216659177e+02
3.142054272119887173e+03 5.753222246747360487e+02 9.686115844899749163e+02
3.142074705619830638e+03 5.753153970683977150e+02 9.686101172006814295e+02
3.142095139320008457e+03 5.753216684768987079e+02 9.686094739842632180e+02
3.142115572920069098e+03 5.753260176687588228e+02 9.686103371060398786e+02
3.142136006520129740e+03 5.753347849578481146e+02 9.686118010095030968e+02
3.142156440120190382e+03 5.753392548915448970e+02 9.686130605162593383e+02
3.142176873719785362e+03 5.753456040205962836e+02 9.686123144520645383e+02
3.142197307319846004e+03 5.753528268885432908e+02 9.686113495613808482e+02
3.142217740919906646e+03 5.753587626181677024e+02 9.686124121380048564e+02
3.142238174519967288e+03 5.753667911111373314e+02 9.686127219783771807e+02
3.142258608120027930e+03 5.753720647134852015e+02 9.686131081012704271e+02
3.142279041720088571e+03 5.753799659926016830e+02 9.686121994848539316e+02
3.142299475220032036e+03 5.753170408299972678e+02 9.686117402681684325e+02
3.142319908920209855e+03 5.753133677325745339e+02 9.686096807584609678e+02
3.142340342519804835e+03 5.753201048818273193e+02 9.686117155399956573e+02
3.142360776219982654e+03 5.753256757520437077e+02 9.686107449550481761e+02
3.142381209719926119e+03 5.753308020324127483e+02 9.686113414862797981e+02
3.142401643319986761e+03 5.753385679467950240e+02 9.686129749730949925e+02
3.142422077020164579e+03 5.754129301472039515e+02 9.686562855454457122e+02
3.142442510520108044e+03 5.754565942709796218e+02 9.686800743133103424e+02
3.142462944120168686e+03 5.754449840989759650e+02 9.686684299362217416e+02
3.142483377819880843e+03 5.753734373846948529e+02 9.686193835633287108e+02
3.142503811319824308e+03 5.753732060260817889e+02 9.686137004823891630e+02
3.142524245020002127e+03 5.753752096772965388e+02 9.686136796673754361e+02
3.142544678620062768e+03 5.753364452167757008e+02 9.686134639632886092e+02
3.142565112220123410e+03 5.753317106660864511e+02 9.686114857418486963e+02
3.142585545820184052e+03 5.753389040212558712e+02 9.686124701298216451e+02
3.142605979419779032e+03 5.753459029505537501e+02 9.686127632492336943e+02
3.142626413019839674e+03 5.753525033048144905e+02 9.686132715943210769e+02
3.142646846619900316e+03 5.753623483925314304e+02 9.686148520950993088e+02
3.142667280219960958e+03 5.753661153776231458e+02 9.686138949897554085e+02
3.142687713820021600e+03 5.753751365243635973e+02 9.686137088885406001e+02
3.142708147520199418e+03 5.753798373766452414e+02 9.686142486671797087e+02
3.142728581020142883e+03 5.753898172603396688e+02 9.686152346590261004e+02
3.142749014719855040e+03 5.753976325517986652e+02 9.686153137396986494e+02
3.142769448319915682e+03 5.754032916665643143e+02 9.686158395948112911e+02
3.142789881819859147e+03 5.753389520367912837e+02 9.686138015441458720e+02
3.142810315520036966e+03 5.753273451023836742e+02 9.686114188426040528e+02
3.142830749120097607e+03 5.753348832637494752e+02 9.686120508277572299e+02
3.142851182620041072e+03 5.753412554680814992e+02 9.686129109385220772e+02
3.142871616320218891e+03 5.753511243112732245e+02 9.686133202707753753e+02
3.142892049820162356e+03 5.753599350006953728e+02 9.686145424763526535e+02
3.142912483519874513e+03 5.753664656656251282e+02 9.686143580783108291e+02
3.142932917119935155e+03 5.753726714148505152e+02 9.686157590333144753e+02
3.142953350619878620e+03 5.753807917053773053e+02 9.686156240194352449e+02
3.142973784320056438e+03 5.753860302599731540e+02 9.686144707231970870e+02
3.142994217920117080e+03 5.753946306980062673e+02 9.686162991244298155e+02
3.143014651420060545e+03 5.754002779796900313e+02 9.686154270375781152e+02
3.143035085119772702e+03 5.753521157851059797e+02 9.686150493794627891e+02
3.143055518719833344e+03 5.753489927393076186e+02 9.686145816487488673e+02
3.143075952219776809e+03 5.753523496761210936e+02 9.686146667308903488e+02
3.143096385919954628e+03 5.753645818332306590e+02 9.686148790685855374e+02
3.143116819520015270e+03 5.753683010836598442e+02 9.686150157546403534e+02
3.143137253220193088e+03 5.753796694329826096e+02 9.686163608532255012e+02
3.143157686720136553e+03 5.753841727573118305e+02 9.686157948138412621e+02
3.143178120320197195e+03 5.753930976761923830e+02 9.686174256572261356e+02
3.143198554019909352e+03 5.754011861325302561e+02 9.686175953639791487e+02
3.143218987619969994e+03 5.754079540987795554e+02 9.686171141978342121e+02
3.143239421119913459e+03 5.754185104164236009e+02 9.686174762051570042e+02
3.143259854820091277e+03 5.754254603554709320e+02 9.686181008093668652e+02
3.143280288420151919e+03 5.797477180978859224e+02 9.726017623828296337e+02
3.143300721920095384e+03 5.753198766005684774e+02 9.686152703230171710e+02
3.143321155619807541e+03 5.753173844731682038e+02 9.686141607562279887e+02
3.143341589219868183e+03 5.753171597057009876e+02 9.686141126625091147e+02
3.143362022920046002e+03 5.753252572319396450e+02 9.686145203111494766e+02
3.143382456419989467e+03 5.753274588834816541e+02 9.686148583741828588e+02
3.143402890020050108e+03 5.753312290981821207e+02 9.686140520198986223e+02
3.143423323720227927e+03 5.753364133391581845e+02 9.686146070700085602e+02
3.143443757220171392e+03 5.753403738692755951e+02 9.686145033663576669e+02
3.143464190820232034e+03 5.753444564859829597e+02 9.686163978873984206e+02
3.143484624519944191e+03 5.753504688784898917e+02 9.686172729697603927e+02
3.143505058019887656e+03 5.753535524463766251e+02 9.686164138622028759e+02
3.143525491720065475e+03 5.753119433195391821e+02 9.686189100713919515e+02
3.143545925220008940e+03 5.753003848299654237e+02 9.686152108693063383e+02
3.143566358820069581e+03 5.753047048457456185e+02 9.686153059382116908e+02
3.143586792519781739e+03 5.753127975317777327e+02 9.686157062831233588e+02
3.143607226020190865e+03 5.753140358505730774e+02 9.686147706289344796e+02
3.143627659619785845e+03 5.753229185010433184e+02 9.686150829294015239e+02
3.143648093319963664e+03 5.753256845740771723e+02 9.686147670475839959e+02
3.143668526819907129e+03 5.753320642054289920e+02 9.686159258953241533e+02
3.143688960419967771e+03 5.753393300187111663e+02 9.686174053571744480e+02
3.143709394120145589e+03 5.753437629110383114e+02 9.686177858036617181e+02
3.143729827720206231e+03 5.753499188908957649e+02 9.686180961347010907e+02
3.143750261319801211e+03 5.753533499210770970e+02 9.686174663040966379e+02
3.143770694919861853e+03 5.752830520857744432e+02 9.686156434067156624e+02
3.143791128519922495e+03 5.752755565182823148e+02 9.686145049827263165e+02
3.143811562119983137e+03 5.752842171301375629e+02 9.686163560370343930e+02
3.143831995720043778e+03 5.752887729175430422e+02 9.686160687453066203e+02
3.143852429320104420e+03 5.752948112685124897e+02 9.686173458814680544e+02
3.143872862920165062e+03 5.752992321820535153e+02 9.686164621506532058e+02
3.143893296520225704e+03 5.753027848182251773e+02 9.686167566476862021e+02
3.143913730219937861e+03 5.753068268299793999e+02 9.686173508341770457e+02
3.143934163819998503e+03 5.753141846259621843e+02 9.686185739213287889e+02
3.143954597319941968e+03 5.753183996835148264e+02 9.686171083533473620e+02
3.143975031020119786e+03 5.753228242375814716e+02 9.686169992924669714e+02
3.143995464620180428e+03 5.753266231561752875e+02 9.686171211241550054e+02
3.144015898120123893e+03 5.753304182704922596e+02 9.686160318046200928e+02
3.144036331819836050e+03 5.753410142965360592e+02 9.686190400858545217e+02
3.144056765419896692e+03 5.753437947900563358e+02 9.686183404480881336e+02
3.144077198919840157e+03 5.753530960462929897e+02 9.686212700749392752e+02
3.144097632620017976e+03 5.753546543657305392e+02 9.686190108685814266e+02
3.144118066220078617e+03 5.753621736489095611e+02 9.686194525541161511e+02
3.144138499919790775e+03 5.753687966497985826e+02 9.686203633057905336e+02
3.144158933420199901e+03 5.753765111042929448e+02 9.686234817604578211e+02
3.144179367019794881e+03 5.754588605572239430e+02 9.686710279606796803e+02
3.144199800619855523e+03 5.754896001210399845e+02 9.686884527875280355e+02
3.144220234219916165e+03 5.754736371738259777e+02 9.686736163184001498e+02
3.144240667819976807e+03 5.754003031878521597e+02 9.686242756475097622e+02
3.144261101420037448e+03 5.753014687430661525e+02 9.686212349006312934e+02
3.144281535020098090e+03 5.752809594721765052e+02 9.686180937509079740e+02
3.144301968719810247e+03 5.752859468874049753e+02 9.686178822660552896e+02
3.144322402220219374e+03 5.752948961577595810e+02 9.686184763633686998e+02
3.144342835819814354e+03 5.752981474379832889e+02 9.686182288223244541e+02
3.144363269519992173e+03 5.753043598422782452e+02 9.686176421078330350e+02
3.144383703019935638e+03 5.753110465960512556e+02 9.686193413754014045e+02
3.144404136619996279e+03 5.753190177919759662e+02 9.686194812564380072e+02
3.144424570320174098e+03 5.753246097613861139e+02 9.686210997981586388e+02
3.144445003920234740e+03 5.753305522059278019e+02 9.686185526704605309e+02
3.144465437420178205e+03 5.753373896287984053e+02 9.686202583448995256e+02
3.144485871119890362e+03 5.753441673850659299e+02 9.686196609647413425e+02
3.144506304719951004e+03 5.753472310886197647e+02 9.686193027604365398e+02
3.144526738320011646e+03 5.753574818065964109e+02 9.686210699049859159e+02
3.144547171920072287e+03 5.753598076334616280e+02 9.686202583581691670e+02
3.144567605520132929e+03 5.753701585543101373e+02 9.686209371088318676e+02
3.144588039219845086e+03 5.753746174812719119e+02 9.686214150475157112e+02
3.144608472719788551e+03 5.753813774261606113e+02 9.686238894521255816e+02
3.144628906319849193e+03 5.753885211189671054e+02 9.686225418997847783e+02
3.144649340020027012e+03 5.753947878945282355e+02 9.686221599824496025e+02
3.144669773519970477e+03 5.754033121252791716e+02 9.686221099989328422e+02
3.144690207120031118e+03 5.754073075651161844e+02 9.686214112813502197e+02
3.144710640820208937e+03 5.754174507110619743e+02 9.686231531248416786e+02
3.144731074320152402e+03 5.754210258003067793e+02 9.686246013928472394e+02
3.144751508019864559e+03 5.753264659083661172e+02 9.686240235671289156e+02
3.144771941619925201e+03 5.753019166076868487e+02 9.686199730436655955e+02
3.144792375119868666e+03 5.753105102682256984e+02 9.686194898646836009e+02
3.144812808820046484e+03 5.753160883710891085e+02 9.686196776128396095e+02
3.144833242420107126e+03 5.753237597268603167e+02 9.686201267248439990e+02
