# detrended lc with Rbf (quintic, 100)
# t, f, x, y
3141.379963 1.000099 1.000354 1.000107
3141.400397 1.000167 1.000364 1.000107
3141.420830 1.000171 1.000370 1.000107
3141.441264 1.000319 1.000378 1.000107
3141.461698 1.000228 1.000387 1.000109
3141.482131 1.000337 1.000394 1.000109
3141.502565 1.000267 1.000399 1.000109
3141.522998 1.000330 1.000408 1.000109
3141.543432 1.000408 1.000415 1.000108
3141.563866 1.000318 1.000410 1.000110
3141.584299 1.000326 1.000422 1.000110
3141.604733 1.000218 1.000432 1.000114
3141.625166 1.000454 1.000441 1.000112
3141.645600 1.000367 1.000450 1.000113
3141.666034 1.000559 1.000462 1.000113
3141.686467 1.000603 1.000465 1.000112
3141.706901 1.000609 1.000476 1.000113
3141.727334 1.000664 1.000485 1.000112
3141.747768 1.000677 1.000496 1.000113
3141.768202 1.000743 1.000506 1.000113
3141.788635 1.000735 1.000515 1.000113
3141.809069 0.999986 1.000409 1.000111
3141.829502 0.999992 1.000397 1.000111
3141.849936 1.000022 1.000410 1.000111
3141.870370 1.000084 1.000420 1.000112
3141.890803 1.000239 1.000429 1.000113
3141.911237 1.000331 1.000436 1.000111
3141.931670 1.000310 1.000444 1.000112
3141.952104 1.000211 1.000462 1.000114
3141.972538 1.000398 1.000464 1.000113
3141.992971 1.000462 1.000480 1.000113
3142.013405 1.000463 1.000490 1.000114
3142.033839 1.000510 1.000503 1.000115
3142.054272 0.999779 1.000415 1.000114
3142.074706 0.999892 1.000403 1.000112
3142.095139 1.000050 1.000414 1.000111
3142.115573 1.000106 1.000421 1.000112
3142.136007 1.000173 1.000437 1.000114
3142.156440 1.000180 1.000444 1.000115
3142.176874 1.000261 1.000455 1.000114
3142.197307 1.000386 1.000468 1.000113
3142.217741 1.000461 1.000478 1.000114
3142.238175 1.000437 1.000492 1.000115
3142.258608 1.000527 1.000501 1.000115
3142.279042 1.000590 1.000515 1.000114
3142.299475 0.999735 1.000406 1.000114
3142.319909 1.000016 1.000399 1.000112
3142.340343 0.999899 1.000411 1.000114
3142.360776 1.000232 1.000421 1.000113
3142.381210 1.000126 1.000430 1.000113
3142.401643 1.000008 1.000443 1.000115
3142.422077 0.990241 1.000572 1.000160
3142.462944 0.987814 1.000628 1.000172
3142.483378 0.999142 1.000504 1.000122
3142.503811 1.000445 1.000503 1.000116
3142.524245 1.000592 1.000507 1.000116
3142.544679 0.999950 1.000439 1.000115
3142.565112 1.000240 1.000431 1.000113
3142.585546 1.000160 1.000444 1.000114
3142.605979 1.000242 1.000456 1.000115
3142.626413 1.000311 1.000467 1.000115
3142.646847 1.000235 1.000484 1.000117
3142.667280 1.000487 1.000491 1.000116
3142.687714 1.000556 1.000507 1.000116
3142.708148 1.000609 1.000515 1.000116
3142.728581 1.000631 1.000532 1.000117
3142.749015 1.000672 1.000546 1.000117
3142.769448 1.000717 1.000556 1.000118
3142.789882 0.999978 1.000444 1.000116
3142.810316 1.000251 1.000424 1.000113
3142.830749 1.000318 1.000437 1.000114
3142.851183 1.000354 1.000448 1.000115
3142.871616 1.000396 1.000465 1.000115
3142.892050 1.000392 1.000480 1.000117
3142.912484 1.000580 1.000492 1.000116
3142.932917 1.000498 1.000502 1.000118
3142.953351 1.000466 1.000517 1.000118
3142.973784 1.000547 1.000526 1.000116
3142.994218 1.000486 1.000541 1.000118
3143.014651 1.000774 1.000550 1.000117
3143.035085 1.000122 1.000467 1.000117
3143.055519 1.000301 1.000461 1.000117
3143.075952 1.000405 1.000467 1.000117
3143.096386 1.000433 1.000488 1.000117
3143.116820 1.000633 1.000495 1.000117
3143.137253 1.000501 1.000515 1.000118
3143.157687 1.000798 1.000522 1.000118
3143.178120 1.000589 1.000538 1.000120
3143.198554 1.000648 1.000552 1.000120
3143.218988 1.000858 1.000564 1.000119
3143.239421 1.000939 1.000582 1.000120
3143.259855 1.000952 1.000594 1.000120
3143.300722 0.999786 1.000411 1.000117
3143.321156 0.999946 1.000406 1.000116
3143.341589 1.000153 1.000406 1.000116
3143.362023 1.000098 1.000420 1.000117
3143.382456 1.000193 1.000424 1.000117
3143.402890 1.000377 1.000430 1.000116
3143.423324 1.000349 1.000439 1.000117
3143.443757 1.000288 1.000446 1.000117
3143.464191 1.000332 1.000453 1.000118
3143.484625 1.000422 1.000464 1.000119
3143.505058 1.000544 1.000469 1.000118
3143.525492 0.999568 1.000397 1.000121
3143.545925 0.999866 1.000377 1.000117
3143.566359 0.999917 1.000384 1.000117
3143.586793 0.999892 1.000398 1.000118
3143.607226 1.000128 1.000400 1.000117
3143.627660 1.000119 1.000416 1.000117
3143.648093 1.000251 1.000421 1.000117
3143.668527 1.000333 1.000432 1.000118
3143.688960 1.000218 1.000444 1.000120
3143.709394 1.000303 1.000452 1.000120
3143.729828 1.000284 1.000463 1.000120
3143.750261 1.000582 1.000469 1.000120
3143.770695 0.999400 1.000347 1.000118
3143.791129 0.999459 1.000334 1.000117
3143.811562 0.999601 1.000349 1.000118
3143.831996 0.999582 1.000356 1.000118
3143.852429 0.999648 1.000367 1.000119
3143.872863 0.999730 1.000375 1.000119
3143.893297 0.999868 1.000381 1.000119
3143.913730 0.999975 1.000388 1.000119
3143.934164 0.999891 1.000401 1.000121
3143.954597 1.000123 1.000408 1.000119
3143.975031 1.000184 1.000416 1.000119
3143.995465 1.000223 1.000422 1.000119
3144.015898 1.000647 1.000429 1.000118
3144.036332 1.000164 1.000447 1.000121
3144.056765 1.000411 1.000452 1.000120
3144.077199 1.000278 1.000468 1.000124
3144.097633 1.000572 1.000471 1.000121
3144.118066 1.000526 1.000484 1.000122
3144.138500 1.000509 1.000496 1.000123
3144.158933 1.000193 1.000509 1.000126
3144.179367 0.989500 1.000652 1.000175
3144.220234 0.988862 1.000678 1.000178
3144.240668 1.000196 1.000550 1.000127
3144.261101 0.999354 1.000379 1.000123
3144.281535 0.999531 1.000343 1.000120
3144.301969 0.999729 1.000352 1.000120
3144.322402 0.999703 1.000367 1.000121
3144.342836 0.999889 1.000373 1.000120
3144.363270 1.000060 1.000384 1.000120
3144.383703 1.000014 1.000395 1.000122
3144.404137 1.000172 1.000409 1.000122
3144.424570 1.000019 1.000419 1.000123
3144.445004 1.000324 1.000429 1.000121
3144.465437 1.000149 1.000441 1.000122
3144.485871 1.000410 1.000453 1.000122
3144.506305 1.000511 1.000458 1.000121
3144.526738 1.000440 1.000476 1.000123
3144.547172 1.000620 1.000480 1.000122
3144.567606 1.000671 1.000498 1.000123
3144.588039 1.000742 1.000506 1.000124
3144.608473 1.000741 1.000518 1.000126
3144.628906 1.000861 1.000530 1.000125
3144.649340 1.000804 1.000541 1.000124
3144.669774 1.000981 1.000556 1.000124
3144.690207 1.001099 1.000563 1.000124
3144.710641 1.001001 1.000580 1.000125
3144.731074 1.000911 1.000586 1.000127
3144.751508 0.999494 1.000422 1.000126
3144.771942 0.999881 1.000379 1.000122
3144.792375 1.000083 1.000394 1.000122
3144.812809 1.000108 1.000404 1.000122
3144.833242 1.000106 1.000417 1.000122
3144.853676 1.000285 1.000425 1.000122
3144.874110 1.000365 1.000438 1.000122
3144.894543 1.000306 1.000451 1.000123
3144.914977 1.000381 1.000460 1.000123
3144.935410 1.000329 1.000476 1.000124
3144.955844 1.000347 1.000484 1.000127
3144.976278 1.000522 1.000501 1.000125
3144.996711 0.999923 1.000414 1.000124
3145.017145 1.000061 1.000410 1.000123
3145.037578 1.000195 1.000419 1.000123
3145.058012 1.000334 1.000431 1.000123
3145.078446 1.000195 1.000445 1.000125
3145.098879 1.000417 1.000454 1.000124
3145.119313 1.000392 1.000469 1.000125
3145.139747 1.000538 1.000477 1.000123
3145.160180 1.000554 1.000495 1.000126
3145.180614 1.000508 1.000507 1.000127
3145.201047 1.000745 1.000518 1.000126
3145.221481 1.000672 1.000531 1.000126
3145.262348 0.999532 1.000394 1.000127
3145.282782 0.999679 1.000379 1.000127
3145.303215 0.999811 1.000378 1.000125
3145.323649 0.999749 1.000392 1.000126
3145.344083 0.999981 1.000391 1.000125
3145.364516 1.000142 1.000399 1.000124
3145.384950 1.000027 1.000408 1.000125
3145.405383 1.000174 1.000416 1.000125
3145.425817 1.000143 1.000424 1.000125
3145.446251 1.000124 1.000434 1.000124
3145.466684 1.000212 1.000443 1.000125
3145.487118 0.999986 1.000454 1.000126
3145.507551 1.000151 1.000466 1.000127
3145.527985 1.000135 1.000472 1.000127
3145.548419 1.000318 1.000482 1.000127
3145.568852 1.000379 1.000492 1.000128
3145.589286 1.000472 1.000499 1.000129
3145.609719 1.000317 1.000509 1.000128
3145.630153 1.000576 1.000519 1.000127
3145.650587 1.000512 1.000525 1.000128
3145.671020 1.000533 1.000533 1.000128
3145.691454 1.000630 1.000547 1.000129
3145.711887 1.000587 1.000557 1.000130
3145.732321 0.999867 1.000440 1.000128
3145.752755 0.999884 1.000423 1.000127
3145.773188 1.000026 1.000435 1.000127
3145.793622 1.000042 1.000442 1.000127
3145.814056 1.000228 1.000455 1.000125
3145.834489 1.000177 1.000462 1.000127
3145.854923 1.000246 1.000474 1.000129
3145.875356 1.000307 1.000477 1.000128
3145.895790 1.000360 1.000489 1.000128
3145.916224 0.999600 1.000508 1.000132
3145.977524 0.988567 1.000547 1.000180
3145.997958 0.999557 1.000399 1.000128
3146.018391 0.999727 1.000409 1.000127
3146.038825 0.999959 1.000419 1.000125
3146.059259 0.999889 1.000426 1.000126
3146.079692 1.000080 1.000438 1.000127
3146.100126 1.000117 1.000445 1.000127
3146.120560 1.000238 1.000459 1.000128
3146.140993 1.000321 1.000465 1.000128
3146.161427 1.000365 1.000475 1.000128
3146.181860 1.000241 1.000485 1.000129
3146.202294 1.000465 1.000494 1.000130
3146.222728 0.999048 1.000343 1.000126
3146.243161 0.999086 1.000321 1.000124
3146.263595 0.999320 1.000331 1.000122
3146.284028 0.999321 1.000339 1.000124
3146.304462 0.999430 1.000350 1.000125
3146.324896 0.999488 1.000358 1.000125
3146.345329 0.999710 1.000366 1.000124
3146.365763 0.999777 1.000375 1.000125
3146.386196 0.999859 1.000385 1.000126
3146.406630 1.000005 1.000389 1.000125
3146.427064 0.999861 1.000401 1.000127
3146.447497 1.000010 1.000413 1.000127
3146.467931 1.000059 1.000420 1.000127
3146.488364 1.000188 1.000428 1.000126
3146.508798 1.000132 1.000439 1.000128
3146.529232 1.000254 1.000450 1.000127
3146.549665 1.000397 1.000453 1.000127
3146.570099 1.000420 1.000467 1.000128
3146.590533 1.000458 1.000474 1.000127
3146.610966 1.000526 1.000487 1.000129
3146.631400 1.000461 1.000495 1.000130
3146.651833 1.000639 1.000506 1.000130
3146.672267 1.000579 1.000522 1.000130
3146.692701 1.000754 1.000529 1.000131
3146.713134 0.999585 1.000414 1.000129
3146.733568 0.999915 1.000399 1.000126
3146.754001 1.000057 1.000410 1.000126
3146.774435 1.000085 1.000417 1.000128
3146.794869 1.000117 1.000431 1.000128
3146.815302 1.000150 1.000439 1.000128
3146.835736 1.000267 1.000454 1.000127
3146.856169 1.000434 1.000459 1.000127
3146.876603 1.000402 1.000472 1.000129
3146.897037 1.000495 1.000480 1.000128
3146.917470 1.000617 1.000494 1.000130
3146.937904 1.000550 1.000506 1.000130
3146.958337 0.999453 1.000393 1.000127
3146.978771 0.999596 1.000372 1.000126
3146.999205 0.999747 1.000386 1.000126
3147.019638 0.999889 1.000401 1.000126
3147.040072 0.999921 1.000410 1.000128
3147.060505 1.000000 1.000425 1.000128
3147.080939 1.000149 1.000434 1.000128
3147.101373 1.000252 1.000451 1.000128
3147.121806 1.000348 1.000458 1.000127
3147.142240 1.000412 1.000471 1.000129
3147.162673 1.000414 1.000480 1.000129
3147.183107 1.000554 1.000493 1.000130
3147.223974 1.000068 1.000480 1.000131
3147.244408 1.000247 1.000466 1.000130
3147.264841 1.000455 1.000470 1.000129
3147.285275 1.000395 1.000477 1.000128
3147.305709 1.000426 1.000481 1.000129
3147.326142 1.000361 1.000493 1.000132
3147.346576 1.000430 1.000494 1.000131
3147.367010 1.000630 1.000506 1.000131
3147.387443 1.000406 1.000515 1.000132
3147.407877 1.000592 1.000524 1.000131
3147.428310 1.000344 1.000533 1.000133
3147.448744 0.999827 1.000465 1.000132
3147.469178 0.999947 1.000448 1.000130
3147.489611 1.000108 1.000458 1.000131
3147.510045 1.000091 1.000465 1.000131
3147.530478 1.000221 1.000472 1.000132
3147.550912 1.000220 1.000476 1.000130
3147.571346 1.000226 1.000487 1.000131
3147.591779 1.000382 1.000494 1.000130
3147.612213 1.000283 1.000501 1.000132
3147.632646 1.000361 1.000511 1.000132
3147.653080 1.000309 1.000520 1.000134
3147.673514 0.999219 1.000547 1.000139
3147.734814 0.989602 1.000542 1.000179
3147.755248 0.999750 1.000433 1.000132
3147.775682 0.999740 1.000439 1.000133
3147.796115 1.000017 1.000448 1.000132
3147.816549 0.999824 1.000460 1.000133
3147.836982 1.000004 1.000465 1.000132
3147.857416 1.000246 1.000472 1.000132
3147.877850 1.000085 1.000482 1.000134
3147.898283 1.000424 1.000491 1.000132
3147.918717 1.000190 1.000501 1.000133
3147.939150 0.999438 1.000448 1.000136
3147.959584 0.999758 1.000428 1.000133
3147.980018 0.999942 1.000435 1.000132
3148.000451 1.000069 1.000441 1.000132
3148.020885 0.999952 1.000452 1.000134
3148.041318 1.000048 1.000456 1.000133
3148.061752 1.000124 1.000466 1.000133
3148.082186 1.000278 1.000474 1.000134
3148.102619 1.000255 1.000481 1.000133
3148.123053 1.000315 1.000489 1.000134
3148.143487 1.000277 1.000495 1.000134
3148.163920 1.000376 1.000508 1.000134
3148.184354 0.998764 1.000432 1.000137
3148.204787 0.999611 1.000384 1.000131
3148.225221 0.999559 1.000395 1.000132
3148.245655 0.999803 1.000400 1.000131
3148.266088 0.999751 1.000408 1.000133
3148.286522 0.999709 1.000420 1.000132
3148.306955 0.999870 1.000426 1.000132
3148.327389 0.999828 1.000440 1.000134
3148.347822 1.000083 1.000442 1.000133
3148.368256 1.000071 1.000452 1.000133
3148.388690 1.000082 1.000458 1.000133
3148.409123 1.000268 1.000466 1.000132
3148.429557 1.000304 1.000478 1.000132
3148.449991 1.000320 1.000487 1.000133
3148.470424 1.000354 1.000498 1.000133
3148.490858 1.000486 1.000504 1.000133
3148.511291 1.000539 1.000516 1.000134
3148.531725 1.000441 1.000524 1.000134
3148.552159 1.000630 1.000537 1.000134
3148.572592 1.000476 1.000548 1.000136
3148.593026 1.000596 1.000557 1.000135
3148.613459 1.000687 1.000567 1.000135
3148.633893 1.000648 1.000578 1.000134
3148.654327 1.000850 1.000586 1.000134
3148.674760 0.999744 1.000489 1.000136
3148.695194 1.000149 1.000467 1.000133
3148.715627 1.000282 1.000474 1.000133
3148.736061 1.000242 1.000488 1.000133
3148.756495 1.000268 1.000494 1.000135
3148.776928 1.000366 1.000511 1.000135
3148.797362 1.000577 1.000517 1.000134
3148.817796 1.000692 1.000531 1.000135
3148.838229 1.000580 1.000545 1.000136
3148.858663 1.000681 1.000553 1.000138
3148.879096 1.000674 1.000567 1.000137
3148.899530 1.000860 1.000578 1.000136
3148.919964 0.999632 1.000471 1.000137
3148.940397 1.000200 1.000445 1.000133
3148.960831 1.000025 1.000452 1.000135
3148.981264 1.000158 1.000466 1.000134
3149.001698 1.000327 1.000473 1.000133
3149.022132 1.000279 1.000485 1.000134
3149.042565 1.000253 1.000496 1.000135
3149.062999 1.000370 1.000508 1.000135
3149.083432 1.000516 1.000518 1.000135
3149.103866 1.000563 1.000529 1.000135
3149.124300 1.000639 1.000545 1.000136
3149.144733 1.000852 1.000554 1.000134
3149.185600 0.998805 1.000335 1.000131
3149.206034 0.999203 1.000338 1.000130
3149.226468 0.999040 1.000349 1.000133
3149.246901 0.999356 1.000347 1.000130
3149.267335 0.999303 1.000359 1.000132
3149.287768 0.999550 1.000362 1.000130
3149.308202 0.999523 1.000366 1.000130
3149.328636 0.999427 1.000376 1.000132
3149.349069 0.999483 1.000378 1.000132
3149.369503 0.999484 1.000385 1.000133
3149.389936 0.999538 1.000392 1.000134
3149.410370 0.999534 1.000401 1.000132
3149.430804 0.997723 1.000432 1.000141
3149.492104 0.990937 1.000537 1.000174
3149.512538 0.999828 1.000439 1.000134
3149.532972 0.999855 1.000448 1.000134
3149.553405 1.000132 1.000457 1.000134
3149.573839 1.000056 1.000465 1.000134
3149.594273 1.000090 1.000471 1.000135
3149.614706 1.000123 1.000475 1.000134
3149.635140 1.000055 1.000486 1.000134
3149.655573 1.000199 1.000490 1.000134
3149.676007 1.000107 1.000495 1.000135
3149.696441 1.000191 1.000506 1.000136
3149.716874 1.000197 1.000511 1.000139
3149.737308 1.000199 1.000521 1.000136
3149.757741 1.000340 1.000527 1.000137
3149.778175 1.000299 1.000538 1.000136
3149.798609 1.000403 1.000544 1.000137
3149.819042 1.000373 1.000551 1.000138
3149.839476 1.000312 1.000559 1.000139
3149.859909 1.000482 1.000570 1.000138
3149.880343 1.000558 1.000574 1.000137
3149.900777 0.999663 1.000491 1.000139
3149.921210 0.999762 1.000464 1.000137
3149.941644 0.999821 1.000471 1.000135
3149.962077 1.000118 1.000474 1.000135
3149.982511 1.000134 1.000487 1.000136
3150.002945 1.000080 1.000490 1.000137
3150.023378 1.000170 1.000498 1.000137
3150.043812 1.000172 1.000506 1.000137
3150.064245 1.000255 1.000514 1.000137
3150.084679 1.000147 1.000528 1.000137
3150.105113 1.000383 1.000535 1.000137
3150.125546 1.000357 1.000549 1.000139
3150.145980 0.999521 1.000496 1.000138
3150.166413 0.999999 1.000485 1.000136
3150.186847 1.000017 1.000493 1.000136
3150.207281 1.000196 1.000503 1.000135
3150.227714 1.000195 1.000512 1.000136
3150.248148 1.000213 1.000522 1.000138
3150.268581 1.000324 1.000528 1.000139
3150.289015 1.000342 1.000542 1.000138
3150.309449 1.000451 1.000549 1.000136
3150.329882 1.000391 1.000563 1.000138
3150.350316 1.000425 1.000572 1.000138
3150.370749 1.000658 1.000581 1.000138
3150.391183 1.000014 1.000509 1.000137
3150.411617 1.000132 1.000502 1.000137
3150.432050 1.000274 1.000511 1.000135
3150.452484 1.000209 1.000516 1.000135
3150.472918 1.000242 1.000525 1.000136
3150.493351 1.000185 1.000541 1.000138
3150.513785 1.000465 1.000552 1.000139
3150.534218 1.000240 1.000558 1.000139
3150.554652 1.000658 1.000569 1.000138
3150.575086 1.000553 1.000579 1.000139
3150.595519 1.000546 1.000586 1.000138
3150.615953 1.000621 1.000598 1.000139
3150.636386 0.998957 1.000538 1.000144
3150.656820 1.000001 1.000475 1.000137
3150.677254 1.000265 1.000486 1.000135
3150.697687 1.000201 1.000494 1.000136
3150.718121 1.000349 1.000503 1.000136
3150.738554 1.000265 1.000517 1.000138
3150.758988 1.000391 1.000523 1.000137
3150.779422 1.000330 1.000536 1.000138
3150.799855 1.000420 1.000545 1.000137
3150.820289 1.000625 1.000558 1.000139
3150.840722 1.000647 1.000569 1.000138
3150.861156 1.002716 1.000550 1.000132
3150.881590 0.999750 1.000501 1.000140
3150.902023 1.000170 1.000490 1.000136
3150.922457 1.000251 1.000496 1.000136
3150.942890 1.000286 1.000505 1.000137
3150.963324 1.000369 1.000516 1.000138
3150.983758 1.000419 1.000525 1.000139
3151.004191 1.000405 1.000540 1.000140
3151.024625 1.000509 1.000548 1.000139
3151.045058 1.000611 1.000561 1.000139
3151.065492 1.000616 1.000568 1.000139
3151.085926 1.000575 1.000582 1.000140
3151.106359 1.000755 1.000593 1.000139
3151.147227 0.998578 1.000365 1.000142
3151.167660 0.999187 1.000358 1.000138
3151.188094 0.996348 1.000398 1.000150
3151.249395 0.991608 1.000474 1.000174
3151.269828 0.999429 1.000383 1.000137
3151.290262 0.999495 1.000392 1.000137
3151.310695 0.999561 1.000397 1.000138
3151.331129 0.999494 1.000413 1.000139
3151.351563 0.999578 1.000416 1.000139
3151.371996 0.999565 1.000436 1.000137
3151.392430 0.999716 1.000442 1.000136
3151.412863 0.999901 1.000448 1.000135
3151.433297 0.999706 1.000461 1.000137
3151.453731 1.000062 1.000465 1.000136
3151.474164 0.999924 1.000474 1.000137
3151.494598 1.000029 1.000485 1.000138
3151.515031 1.000117 1.000494 1.000138
3151.535465 1.000003 1.000503 1.000138
3151.555899 1.000216 1.000506 1.000137
3151.576332 1.000095 1.000519 1.000139
3151.596766 1.000228 1.000526 1.000138
3151.617199 0.999774 1.000496 1.000140
3151.637633 0.999910 1.000494 1.000137
3151.658067 1.000098 1.000495 1.000137
3151.678500 0.999959 1.000508 1.000141
3151.698934 1.000116 1.000511 1.000139
3151.719367 1.000225 1.000521 1.000138
3151.739801 1.000207 1.000530 1.000139
3151.760235 1.000339 1.000541 1.000140
3151.780668 1.000214 1.000551 1.000140
3151.801102 1.000409 1.000561 1.000141
3151.821535 1.000497 1.000567 1.000141
3151.841969 1.000370 1.000579 1.000142
3151.862403 0.999938 1.000523 1.000141
3151.882836 1.000051 1.000527 1.000139
3151.903270 1.000014 1.000535 1.000140
3151.923704 1.000178 1.000545 1.000140
3151.944137 1.000232 1.000553 1.000139
3151.964571 1.000196 1.000565 1.000141
3151.985004 1.000437 1.000573 1.000140
3152.005438 1.000310 1.000583 1.000141
3152.025872 1.000572 1.000589 1.000139
3152.046305 1.000383 1.000601 1.000141
3152.066739 1.000496 1.000615 1.000141
3152.087172 1.000422 1.000625 1.000143
3152.107606 0.999546 1.000514 1.000140
3152.128040 0.999772 1.000495 1.000139
3152.148473 0.999847 1.000504 1.000139
3152.168907 0.999957 1.000510 1.000138
3152.189340 0.999952 1.000522 1.000139
3152.209774 0.999878 1.000532 1.000141
3152.230208 1.000067 1.000543 1.000141
3152.250641 1.000055 1.000545 1.000141
3152.271075 1.000109 1.000552 1.000142
3152.291508 1.000112 1.000564 1.000141
3152.311942 1.000402 1.000573 1.000141
3152.332376 1.000056 1.000583 1.000144
3152.352809 0.999557 1.000529 1.000142
3152.373243 0.999786 1.000523 1.000140
3152.393676 0.999814 1.000538 1.000141
3152.414110 0.999904 1.000551 1.000141
